service,service_name,geo_type,geo_name,geo_slug,tier,proposed_url,priority,action
narkolog-na-dom,Нарколог на дом,metro,Щукинская,shchukinskaya,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/shchukinskaya/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Щёлковская,shchelkovskaya,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/shchelkovskaya/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Шипиловская,shipilovskaya,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/shipilovskaya/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Сходненская,shodnenskaya,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/shodnenskaya/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Шоссе Энтузиастов,shosse-entuziastov,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/shosse-entuziastov/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Улица Скобелевская,ulica-skobelevskaya,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/ulica-skobelevskaya/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Славянский бульвар,slavyanskij-bulvar,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/slavyanskij-bulvar/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Смоленская,smolenskaya,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/smolenskaya/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Сокол,sokol,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/sokol/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Соколиная гора,sokolinaya-gora,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/sokolinaya-gora/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Спартак,spartak,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/spartak/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Спортивная,sportivnaya,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/sportivnaya/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Сретенский бульвар,sretenskij-bulvar,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/sretenskij-bulvar/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Стрешнево,streshnevo,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/streshnevo/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Строгино,strogino,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/strogino/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Студенческая,studencheskaya,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/studencheskaya/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Сухаревская,suharevskaya,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/suharevskaya/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Свиблово,sviblovo,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/sviblovo/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Таганская,taganskaya,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/taganskaya/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Театральная,teatralnaya,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/teatralnaya/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Технопарк,tehnopark,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/tehnopark/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Текстильщики,tekstilshchiki,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/tekstilshchiki/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Телецентр,telecentr,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/telecentr/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Тёплый Стан,teplyj-stan,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/teplyj-stan/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Тимирязевская,timiryazevskaya,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/timiryazevskaya/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Третьяковская,tretyakovskaya,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/tretyakovskaya/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Тропарёво,troparevo,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/troparevo/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Трубная,trubnaya,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/trubnaya/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Тульская,tulskaya,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/tulskaya/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Тургеневская,turgenevskaya,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/turgenevskaya/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Тушинская,tushinskaya,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/tushinskaya/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Тверская,tverskaya,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/tverskaya/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Угрешская,ugreshskaya,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/ugreshskaya/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Улица 1905 года,ulica-1905-goda,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/ulica-1905-goda/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Улица Академика Королёва,ulica-akademika-koroleva,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/ulica-akademika-koroleva/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Улица Академика Янгеля,ulica-akademika-yangelya,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/ulica-akademika-yangelya/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Улица Горчакова,ulica-gorchakova,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/ulica-gorchakova/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Улица Милашенкова,ulica-milashenkova,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/ulica-milashenkova/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Улица Сергея Эйзенштейна,ulica-sergeya-ejzenshtejna,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/ulica-sergeya-ejzenshtejna/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Улица Старокачаловская,ulica-starokachalovskaya,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/ulica-starokachalovskaya/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Университет,universitet,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/universitet/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Варшавская,varshavskaya,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/varshavskaya/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,ВДНХ,vdnh,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/vdnh/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Верхние Котлы,verhnie-kotly,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/verhnie-kotly/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Верхние Лихоборы,verhnie-lihobory,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/verhnie-lihobory/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Владыкино,vladykino,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/vladykino/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Водный стадион,vodnyj-stadion,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/vodnyj-stadion/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Войковская,vojkovskaya,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/vojkovskaya/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Волгоградский проспект,volgogradskij-prospekt,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/volgogradskij-prospekt/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Волоколамская,volokolamskaya,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/volokolamskaya/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Волжская,volzhskaya,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/volzhskaya/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Воробьёвы горы,vorobevy-gory,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/vorobevy-gory/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Выхино,vyhino,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/vyhino/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Выставочная,vystavochnaya,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/vystavochnaya/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Выставочный центр,vystavochnyj-centr,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/vystavochnyj-centr/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Ясенево,yasenevo,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/yasenevo/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Юго-Западная,yugo-zapadnaya,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/yugo-zapadnaya/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Южная,yuzhnaya,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/yuzhnaya/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Жулебино,zhulebino,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/zhulebino/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,ЗИЛ,zil,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/zil/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Зорге,zorge,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/zorge/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,metro,Зябликово,zyablikovo,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/metro/zyablikovo/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,okrug,ЦАО,cao,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/okrug/cao/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,okrug,САО,sao,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/okrug/sao/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,okrug,СВАО,svao,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/okrug/svao/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,okrug,ВАО,vao,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/okrug/vao/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,okrug,ЮВАО,yuvao,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/okrug/yuvao/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,okrug,ЮАО,yuao,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/okrug/yuao/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,okrug,ЮЗАО,yuzao,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/okrug/yuzao/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,okrug,ЗАО,zao,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/okrug/zao/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,okrug,СЗАО,szao,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/okrug/szao/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,okrug,ЗелАО,zelao,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/okrug/zelao/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,okrug,НАО,nao,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/okrug/nao/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,okrug,ТАО,tao,core,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/okrug/tao/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,mo,Балашиха,balashiha,tier-1,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/mo/balashiha/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,mo,Подольск,podolsk,tier-1,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/mo/podolsk/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,mo,Химки,himki,tier-1,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/mo/himki/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,mo,Мытищи,mytishchi,tier-1,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/mo/mytishchi/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,mo,Королёв,korolev,tier-1,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/mo/korolev/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,mo,Люберцы,lyubertsy,tier-1,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/mo/lyubertsy/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,mo,Красногорск,krasnogorsk,tier-1,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/mo/krasnogorsk/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,mo,Электросталь,elektrostal,tier-1,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/mo/elektrostal/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,mo,Коломна,kolomna,tier-1,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/mo/kolomna/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,mo,Одинцово,odincovo,tier-1,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/mo/odincovo/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,mo,Домодедово,domodedovo,tier-1,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/mo/domodedovo/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,mo,Щёлково,shchelkovo,tier-1,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/mo/shchelkovo/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,mo,Серпухов,serpuhov,tier-1,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/mo/serpuhov/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,mo,Раменское,ramenskoe,tier-1,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/mo/ramenskoe/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,mo,Долгопрудный,dolgoprudnyj,tier-1,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/mo/dolgoprudnyj/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,mo,Пушкино,pushkino,tier-1,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/mo/pushkino/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,mo,Реутов,reutov,tier-1,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/mo/reutov/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,mo,Жуковский,zhukovskij,tier-1,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/mo/zhukovskij/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,mo,Ногинск,noginsk,tier-1,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/mo/noginsk/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,mo,Сергиев Посад,sergiev-posad,tier-1,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/mo/sergiev-posad/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,mo,Воскресенск,voskresensk,tier-1,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/mo/voskresensk/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,mo,Орехово-Зуево,orehovo-zuevo,tier-1,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/mo/orehovo-zuevo/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,mo,Павловский Посад,pavlovskij-posad,tier-1,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/mo/pavlovskij-posad/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,mo,Лобня,lobnya,tier-1,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/mo/lobnya/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,mo,Ивантеевка,ivanteevka,tier-1,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/mo/ivanteevka/,P0,migrate/create
narkolog-na-dom,Нарколог на дом,mo,Клин,klin,tier-1,/uslugi/narkologicheskaya-pomosh/narkolog-na-dom/mo/klin/,P0,migrate/create
